 tweet_id retweet_status
2085 845459076796616705 "No data"
2086 677700003327029250 "No data"
2087 712092745624633345 "No data"
2088 667766675769573376 "No data"
2089 675483430902214656 "No data"
2090 879130579576475649 True
2091 858107933456039936 False
2092 690735892932222976 "No data"
2093 675501075957489664 "No data"
2094 675166823650848770 "No data"
2095 708149363256774660 "No data"
2096 752519690950500352 "No data"
2097 674436901579923456 "No data"
2098 669006782128353280 "No data"
2099 878057613040115712 False
2100 675853064436391936 "No data"
2101 671542985629241344 "No data"
2102 785170936622350336 False
2103 675149409102012420 "No data"
2104 747594051852075008 "No data"
2105 675870721063669760 "No data"
2106 672968025906282496 "No data"
2107 786595970293370880 False
2108 791026214425268224 True
2109 675888385639251968 "No data"
2110 874680097055178752 False
2111 747242308580548608 "No data"
2112 677269281705472000 "No data"
2113 752660715232722944 "No data"
2114 760190180481531904 False
2115 747963614829678593 "No data"
2116 831262627380748289 False
2117 702276748847800320 "No data"
2118 673707060090052608 "No data"
2119 760893934457552897 False
2120 722613351520608256 "No data"
2121 673636718965334016 "No data"
2122 698195409219559425 "No data"
2123 767754930266464257 False
2124 671138694582165504 "No data"
2125 673320132811366400 "No data"
2126 715928423106027520 "No data"
2127 680497766108381184 "No data"
2128 801127390143516673 True
2129 852936405516943360 True
2130 680145970311643136 "No data"
2131 671561002136281088 "No data"
2132 681694085539872773 "No data"
2133 891815181378084864 False
2134 785927819176054784 False
2135 739238157791694849 "No data"
2136 835309094223372289 True
2137 777641927919427584 True
2138 669625907762618368 "No data"
2139 852672615818899456 False
2140 669203728096960512 "No data"
2141 673689733134946305 "No data"
2142 668113020489474048 "No data"
2143 884162670584377345 False
2144 684147889187209216 "No data"
2145 746521445350707200 "No data"
2146 791821351946420224 True
2147 802323869084381190 False
2148 695064344191721472 "No data"
2149 759557299618865152 False
2150 753294487569522689 "No data"
2151 809220051211603969 False
2152 772102971039580160 False
2153 847606175596138505 False
2154 820690176645140481 False
2155 669942763794931712 "No data"
2156 752309394570878976 "No data"
2157 677331501395156992 "No data"
2158 814638523311648768 False
2159 667165590075940865 "No data"
2160 798576900688019456 True
2161 831315979191906304 False
2162 816450570814898180 False
2163 675740360753160193 "No data"
2164 844580511645339650 False
2165 787810552592695296 False
2166 668641109086707712 "No data"
2167 869596645499047938 False
2168 688116655151435777 "No data"
2169 845812042753855489 False
2170 667470559035432960 "No data"
2171 744234799360020481 "No data"
2172 802572683846291456 False
2173 678334497360859136 "No data"
2174 708469915515297792 "No data"
2175 839549326359670784 False
2176 670822709593571328 "No data"
2177 699060279947165696 "No data"
2178 673580926094458881 "No data"
2179 854010172552949760 False
2180 720415127506415616 "No data"
2181 666407126856765440 "No data"
2182 744709971296780288 "No data"
2183 824297048279236611 False
2184 671182547775299584 "No data"
2185 838476387338051585 False
2186 668975677807423489 "No data"
2187 874434818259525634 True
2188 676575501977128964 "No data"
2189 756303284449767430 "No data"
2190 831552930092285952 False
2191 741099773336379392 "No data"
2192 670840546554966016 "No data"
2193 758467244762497024 "No data"
2194 842892208864923648 "No data"
2195 677895101218201600 "No data"
2196 672248013293752320 "No data"
2197 667550904950915073 "No data"
2198 887101392804085760 False
2199 855857698524602368 False
2200 666776908487630848 "No data"
2201 856543823941562368 False
2202 672591271085670400 "No data"
2203 671122204919246848 "No data"
2204 734559631394082816 "No data"
2205 714258258790387713 "No data"
2206 680494726643068929 "No data"
2207 676593408224403456 "No data"
2208 673919437611909120 "No data"
2209 830173239259324417 True
2210 741438259667034112 "No data"
2211 794355576146903043 True
2212 678774928607469569 "No data"
2213 774757898236878852 False
2214 666983947667116034 "No data"
2215 869702957897576449 False
2216 890971913173991426 False
2217 869227993411051520 False
2218 739485634323156992 "No data"
2219 728015554473250816 "No data"
2220 674271431610523648 "No data"
2221 758854675097526272 False
2222 692901601640583168 "No data"
2223 878604707211726852 False
2224 715696743237730304 "No data"
2225 776218204058357768 False
2226 700747788515020802 "No data"
2227 673708611235921920 "No data"
2228 856526610513747968 False
2229 682047327939461121 "No data"
2230 674781762103414784 "No data"
2231 740699697422163968 "No data"
2232 840728873075638272 True
2233 859851578198683649 False
2234 678740035362037760 "No data"
2235 799774291445383169 True
2236 666020888022790149 "No data"
2237 738402415918125056 "No data"
2238 669926384437997569 "No data"
2239 821765923262631936 False
2240 690649993829576704 "No data"
2241 720785406564900865 "No data"
2242 671879137494245376 "No data"
2243 822872901745569793 False
2244 669680153564442624 "No data"
2245 783695101801398276 False
2246 718234618122661888 "No data"
2247 671896809300709376 "No data"
2248 680798457301471234 "No data"
2249 671538301157904385 "No data"
2250 711732680602345472 "No data"
2251 835574547218894849 False
2252 828801551087042563 True
2253 693095443459342336 "No data"
2254 828361771580813312 False
2255 700167517596164096 "No data"
2256 667188689915760640 "No data"
2257 835152434251116546 False
2258 688064179421470721 "No data"
2259 666337882303524864 "No data"
2260 698953797952008193 "No data"
2261 689999384604450816 "No data"
2262 834167344700198914 False
2263 738184450748633089 "No data"
2264 684195085588783105 "No data"
2265 710283270106132480 "No data"
2266 696754882863349760 "No data"
2267 854732716440526848 False
2268 750041628174217216 "No data"
2269 813127251579564032 False
2270 761371037149827077 True
2271 732726085725589504 "No data"
2272 699323444782047232 "No data"
2273 738883359779196928 "No data"
2274 688908934925697024 "No data"
2275 865006731092295680 False
2276 761599872357261312 False
2277 881666595344535552 False
2278 668466899341221888 "No data"
2279 737445876994609152 "No data"
2280 737322739594330112 "No data"
2281 693993230313091072 "No data"
2282 798644042770751489 True
2283 750868782890057730 "No data"
2284 711743778164514816 "No data"
2285 678389028614488064 "No data"
2286 699446877801091073 "No data"
2287 798701998996647937 True
2288 667728196545200128 "No data"
2289 885167619883638784 False
2290 669328503091937280 "No data"
2291 805826884734976000 False
2292 686358356425093120 "No data"
2293 684880619965411328 "No data"
2294 838952994649550848 False
2295 781655249211752448 False
2296 886258384151887873 False
2297 678424312106393600 "No data"
2298 694925794720792577 "No data"
2299 873697596434513921 "No data"
2300 667200525029539841 "No data"
2301 807621403335917568 False
2302 666057090499244032 "No data"
2303 871762521631449091 False
2304 668625577880875008 "No data"
2305 682259524040966145 "No data"
2306 718939241951195136 "No data"
2307 738156290900254721 "No data"
2308 704847917308362754 "No data"
2309 678764513869611008 "No data"
2310 697881462549430272 "No data"
2311 733822306246479872 "No data"
2312 674255168825880576 "No data"
2313 690932576555528194 "No data"
2314 773985732834758656 False
2315 680940246314430465 "No data"
2316 792773781206999040 False
2317 675820929667219457 "No data"
2318 846042936437604353 False
2319 668256321989451776 "No data"
2320 676946864479084545 "No data"
2321 695629776980148225 "No data"
2322 758099635764359168 "No data"
2323 674008982932058114 "No data"
2324 668537837512433665 "No data"
2325 799757965289017345 False
2326 827324948884643840 False
2327 780459368902959104 False
2328 763183847194451968 False
2329 668221241640230912 "No data"
2330 673709992831262724 "No data"
2331 847116187444137987 False
2332 855138241867124737 True
2333 770414278348247044 False
2334 670420569653809152 "No data"
2335 692568918515392513 "No data"
2336 748705597323898880 "No data"
2337 666051853826850816 "No data"
2338 675891555769696257 "No data"
2339 672267570918129665 "No data"
2340 803276597545603072 False
2341 679462823135686656 "No data"
2342 671874878652489728 "No data"
2343 668274247790391296 "No data"
2344 769335591808995329 True
2345 781251288990355457 False
2346 681679526984871937 "No data"
2347 738537504001953792 "No data"
2348 675047298674663426 "No data"
2349 828046555563323392 False
2350 684177701129875456 "No data"
2351 856282028240666624 False
2352 671159727754231808 "No data"
2353 781163403222056960 False
2354 771171053431250945 True
2355 749075273010798592 "No data"
